id,cancel_pol,room_cat,Family_Friendly,Pets_Allowed,Smoking_Allowed,Events_Allowed,rev_rating,rev_acc,rev_clean,rev_check,rev_comm,rev_loc,rev_val,host_responsetime,host_response_rate,host_is_superhost,host_listings_count,property_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_value,reviews_per_month,len_desc,len_experiences,len_summary,len_rules,NearbyAssault,NearbyBikeShare,NearbyClassASexOffenders,NearbyGunShots,NearbyHomicide,NearbyMetros,NearbyMuseums,NearbySexCrime,NearbySexOffenders,Closest_BikeShare,Closest_Metro,Closest_Museum,Closest_SexCrime,Closest_SexOffender,Closest_Arson,Closest_Assault,Closest_GunShot,Closest_Homicide,Closest_ClassA_SexOffender,AvgNightlyPrice,AvgNightlyAdjusted_price,MinNightlyprice,MinNightlyAdjusted_price,MaxNightlyprice,MaxNightlyAdjusted_price,Basic_Amenities,deluxe_amenities,Total_Amenities
3635751,0,3,1,0,0,0,99,10,10,10,10,8,9,4,1,0,41,Apartment,4,1,0,2,0,50,2,20,14,9,0.27,1000,4,420,691,23,12,8,17,,,1,1,22,0.2065,0.5549,0.2759,0.2131,0.091,0.6341,0.0723,0.1616,0.5702,0.091,$153.48,$153.48,$80.00,$80.00,$164.00,$164.00,4,2,12
3637629,0,2,1,0,0,0,95,10,9,10,10,10,10,4,1,1,1,House,2,1,1,1,100,5,1,5,107,10,2.27,1000,4,499,798,7,14,2,6,,,1,,13,0.0414,0.5967,0.4392,0.671,0.057,0.5017,0.1574,0.431,0.9869,0.225,$86.34,$86.34,$81.00,$81.00,$91.00,$91.00,4,3,14
3645740,4,3,0,0,0,0,96,10,10,10,10,10,10,2,0.67,0,2,Condominium,2,1,1,1,,85,1,0,10,10,0.18,878,4,249,800,39,13,4,16,1,,4,4,22,0.1355,0.609,0.082,0.0606,0.1239,3.3217,0.1243,0.3125,0.2641,0.2294,$123.81,$123.81,$100.00,$100.00,$134.00,$134.00,3,1,9
3651300,3,3,1,1,0,0,100,10,10,10,10,10,10,0,,0,1,Apartment,4,1,1,3,,150,4,150,2,10,0.08,1000,4,499,208,6,18,7,,,2,2,2,13,0.1124,0.2436,0.2795,0.2262,0.1131,3.449,0.2761,1.5247,0.8354,0.1131,$371.20,$371.20,$220.00,$220.00,$466.00,$466.00,4,3,16
3651862,0,3,1,0,0,0,97,10,10,10,10,10,10,4,1,1,1,Guest suite,4,1,0,2,150,80,1,0,113,10,3.86,856,4,321,49,3,4,1,,,,3,2,6,0.2155,1.0357,0.0724,0.4423,0.1031,4.306,0.3918,1.7565,1.2801,0.4465,$117.43,$117.43,$100.00,$100.00,$152.00,$152.00,4,2,12
3653073,4,2,0,0,0,0,95,10,10,10,10,8,9,0,,0,1,Apartment,6,1,1,2,,,1,12,92,9,1.66,1000,4,236,817,29,5,13,21,,1,,2,24,0.0217,0.2462,0.9581,0.2899,0.0659,1.8151,0.1011,0.0693,0.917,0.0659,$88.00,$88.00,$88.00,$88.00,$88.00,$88.00,4,4,17
3653895,3,3,1,0,0,0,98,10,10,10,10,9,10,4,1,1,4,Townhouse,6,2,2,3,1000,110,4,25,141,10,4.03,1000,4,496,1000,16,3,12,9,,1,,2,17,0.2848,0.4284,0.9257,0.2651,0.1845,4.3364,0.2125,0.4073,0.5364,0.1845,$165.22,$165.22,$158.00,$158.00,$175.00,$175.00,4,4,16
3653950,3,3,0,0,0,0,97,10,10,10,10,10,10,4,1,1,1,Apartment,2,1,0,2,100,50,1,25,75,10,2.2,1000,4,396,126,51,15,4,32,2,2,3,6,26,0.1065,0.369,0.2225,0.2145,0.1528,3.0868,0.1195,0.0286,0.3527,0.2076,$88.69,$88.69,$68.00,$68.00,$97.00,$97.00,3,1,11
3674676,3,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,2,House,1,1,1,1,,60,1,0,0,,,918,4,433,906,37,1,19,144,5,2,,1,34,0.4472,0.4758,2.7891,0.1833,0.0892,0.6848,0.0615,0.0361,0.1402,0.1222,$134.47,$134.47,$85.00,$85.00,$200.00,$200.00,1,0,4
3677936,3,3,1,0,0,0,100,10,10,10,10,10,10,4,0.9,1,1,House,6,2,3,3,0,175,4,25,6,10,0.14,1000,4,497,,6,2,5,4,,,,,17,0.1023,0.6958,0.7305,0.5639,0.0843,2.6561,0.1373,0.4127,1.7953,0.3421,$213.27,$213.27,$128.00,$128.00,$311.00,$311.00,4,3,14
3686233,0,2,0,1,0,0,77,8,7,8,8,9,8,2,1,0,1,House,2,1,1,1,250,60,2,20,6,8,0.11,1000,4,242,50,4,1,1,,,,,,5,0.2788,0.9075,0.8868,0.8313,0.1926,6.2032,0.2063,2.0493,1.9667,0.4304,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,2,2,8
3692675,3,3,1,0,0,0,98,10,10,10,10,9,10,2,0.71,1,1,Guest suite,4,1,1,2,0,55,2,10,85,10,1.71,1000,4,248,1000,13,2,8,17,1,3,1,1,16,0.3828,0.4477,0.3349,0.3127,0.1031,3.623,0.2228,0.1457,0.3374,0.1558,$89.00,$89.00,$89.00,$89.00,$89.00,$89.00,3,1,8
3693762,3,2,0,0,0,0,92,9,10,9,10,9,10,0,,1,1,House,2,1,1,1,,15,1,5,45,10,0.82,1000,4,486,1000,35,,17,138,3,,,1,30,0.5338,0.5618,2.8737,0.2453,0.1061,0.6682,0.0265,0.0203,0.1328,0.1061,$54.95,$54.95,$54.00,$54.00,$56.00,$56.00,3,2,10
3698666,0,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,4,House,2,1,1,1,100,90,1,20,0,,,977,4,106,30,17,1,7,30,2,,,,14,0.1379,1.3281,3.3125,0.507,0.0465,1.5896,0.0296,0.054,0.3123,0.0465,$53.39,$53.39,$45.00,$45.00,$63.00,$63.00,3,4,14
3700395,0,1,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,4,House,6,2,1,4,100,40,1,40,0,,,57,4,57,,21,1,8,37,3,,,1,15,0.0665,1.2346,3.2808,0.4863,0.0438,1.4604,0.0909,0.0394,0.3353,0.1113,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,4,1,11
3708613,3,3,1,0,0,0,95,10,10,10,10,10,9,4,1,1,1,Condominium,3,1,0,2,300,40,2,10,48,9,0.9,1024,4,219,312,16,12,3,6,,2,,,8,0.0933,0.1799,0.7155,0.7341,0.1695,0.6948,0.0711,0.316,0.5613,0.1695,$131.33,$131.33,$89.00,$89.00,$157.00,$157.00,3,1,10
3709051,0,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,2,1,1,1,,,1,0,0,,,500,4,91,,21,12,5,,,2,8,4,18,0.0846,0.3865,0.1396,0.2989,0.1126,3.4144,0.1262,0.6246,0.5772,0.197,$40.00,$40.00,$40.00,$40.00,$40.00,$40.00,3,2,7
3711222,0,3,1,0,0,0,96,10,10,10,10,10,10,4,1,1,1,Condominium,4,1,1,1,100,75,1,0,164,10,3.14,1004,4,227,,20,5,4,8,1,2,,3,14,0.0777,0.0367,0.7728,0.223,0.0528,0.9321,0.0719,0.0746,0.1631,0.1895,$120.38,$120.38,$55.00,$55.00,$130.00,$130.00,4,2,11
3721363,3,3,1,0,0,0,99,10,10,10,10,10,10,2,1,1,1,Guesthouse,3,1,0,1,0,40,2,120,72,10,1.34,1000,4,249,151,4,13,2,4,,2,1,,10,0.0688,0.4367,0.4205,0.9619,0.111,0.5653,0.3233,0.4005,0.8801,0.111,$205.70,$205.70,$200.00,$200.00,$220.00,$220.00,4,2,13
3743036,0,2,0,0,0,0,88,8,8,8,8,10,8,4,1,0,9,House,3,1,1,2,400,65,1,20,5,8,0.15,803,4,237,,28,8,8,39,,3,,4,23,0.1719,0.3258,0.5284,0.1103,0.1139,2.0791,0.0453,0.1643,0.6019,0.282,$79.00,$79.00,$79.00,$79.00,$79.00,$79.00,4,2,13
3744387,3,2,1,0,0,0,94,10,9,10,10,10,10,4,1,0,2,Apartment,2,1,1,1,,,1,0,24,10,0.53,745,4,174,27,6,3,7,2,,,1,2,15,0.2805,0.6528,0.45,0.0519,0.2133,4.0265,0.3049,0.2455,0.6726,0.2591,$77.85,$77.85,$75.00,$75.00,$85.00,$85.00,4,3,13
3748396,0,3,1,0,0,0,96,10,9,10,10,10,10,3,1,0,1,Apartment,4,1,1,2,,150,2,25,31,10,0.61,1000,4,230,,33,10,4,45,,6,1,3,23,0.0916,0.0732,0.0352,0.4063,0.0997,2.5044,0.0448,0.0926,0.5923,0.2495,$136.80,$136.80,$120.00,$120.00,$150.00,$150.00,4,2,11
3760995,0,2,0,0,0,0,89,9,9,9,10,10,9,2,0.77,0,29,Apartment,1,2,1,1,,20,1,0,7,9,0.17,1000,4,249,219,28,4,12,20,,3,1,,30,0.0719,0.0361,0.1342,0.5565,0.064,3.4943,0.0157,0.1178,0.6431,0.2257,$39.00,$39.00,$39.00,$39.00,$39.00,$39.00,2,0,6
3761001,0,2,0,0,0,0,68,8,7,7,9,8,8,2,0.77,0,29,House,1,2,1,1,,20,1,0,5,8,0.1,1000,4,249,219,33,3,9,22,,3,1,,27,0.1568,0.0838,0.236,0.5718,0.0861,3.5907,0.0396,0.0631,0.5439,0.1349,$35.00,$35.00,$35.00,$35.00,$35.00,$35.00,2,0,6
3761244,0,2,0,0,0,0,95,10,10,10,10,10,10,4,1,0,5,Apartment,1,1,1,1,200,100,1,200,4,10,0.08,1000,4,260,,22,8,2,6,1,4,,,7,0.1355,0.1579,0.7778,0.6494,0.1624,0.7966,0.1289,0.3542,0.4469,0.1624,$100.00,$100.00,$100.00,$100.00,$100.00,$100.00,4,2,12
3765893,0,3,0,0,0,0,96,10,9,10,10,10,10,2,1,0,1,Apartment,4,2,2,2,1000,200,1,0,5,10,0.09,1000,4,464,164,16,9,3,,1,2,1,2,10,0.1091,0.3779,0.4396,0.1947,0.1399,3.6906,0.1538,0.5815,0.3663,0.1399,$121.00,$121.00,$121.00,$121.00,$121.00,$121.00,4,3,10
3767679,4,3,1,1,0,0,96,9,10,10,10,10,9,3,1,0,1,House,6,1,1,5,,25,4,20,129,9,2.5,1010,4,247,118,,,,,,,,,2,0.8129,1.6529,0.8129,1.3746,0.4048,6.5247,0.637,3.2177,1.1318,1.2686,$135.37,$135.37,$110.00,$110.00,$150.00,$150.00,3,2,10
3783156,3,3,1,1,0,0,98,10,10,10,10,10,10,3,1,0,1,House,4,1,1,2,500,100,4,150,9,10,0.17,1000,4,240,50,2,1,,,,,1,,1,0.3808,2.1198,0.4872,0.8586,0.3104,5.6947,0.2619,2.904,0.9428,0.7299,$164.25,$164.25,$150.00,$150.00,$200.00,$200.00,4,3,12
3789313,0,3,1,0,0,0,94,9,9,9,9,9,9,4,0.94,0,7,Apartment,6,1,1,3,250,50,2,25,30,9,0.56,1000,4,,1000,32,11,9,23,,,,,23,0.1069,0.8321,0.7644,0.6321,0.0919,0.1285,0.1355,0.084,0.7046,0.353,$138.03,$138.03,$100.00,$100.00,$140.00,$140.00,3,3,12
3789633,4,2,0,0,0,0,83,8,7,9,9,9,8,3,1,0,3,House,1,1,1,1,100,15,1,20,37,8,0.75,240,4,240,,,,,,,,,,2,0.6395,1.239,0.7629,1.3265,0.4718,6.4105,0.631,1.818,1.7593,0.6499,$52.90,$52.90,$40.00,$40.00,$55.00,$55.00,3,2,12
3790017,3,3,1,0,0,0,96,9,9,10,10,10,9,4,1,0,3,House,5,2,2,2,500,150,5,0,25,9,0.53,1000,4,332,216,12,11,2,9,,,,,15,0.0683,0.7763,0.6388,0.6352,0.036,0.2871,0.2975,0.2424,0.8754,0.2656,$278.27,$278.27,$224.00,$224.00,$315.00,$315.00,4,3,15
3793003,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,2,1,0,1,,25,3,50,0,,,250,4,250,,28,22,4,,1,11,10,3,23,0.0418,0.2556,0.1756,0.1331,0.0488,3.2751,0.0494,1.0013,0.4394,0.2724,$125.00,$125.00,$125.00,$125.00,$125.00,$125.00,3,2,13
3796639,3,3,1,0,0,0,90,9,9,9,9,7,8,3,0.8,0,1,Apartment,4,1,1,2,200,30,4,10,4,8,0.07,1000,4,448,162,29,12,6,23,,,,,22,0.1307,0.8802,0.698,0.5713,0.0332,0.2044,0.1918,0.1605,0.7488,0.356,$92.44,$92.44,$86.00,$86.00,$96.00,$96.00,3,1,10
3806145,3,3,1,0,0,0,99,10,10,10,10,10,10,3,1,1,1,Townhouse,3,1,2,1,100,100,1,0,59,10,1.62,1000,4,249,30,2,10,2,,,4,2,,6,0.1143,0.3255,0.2084,0.7358,0.4115,0.8956,0.3985,0.74,0.8883,0.4194,$146.52,$146.52,$130.00,$130.00,$155.00,$155.00,2,1,8
3810218,0,3,1,0,0,0,97,10,10,10,10,10,9,4,1,1,2,Apartment,6,1,1,4,500,65,2,10,99,9,4.55,1000,4,492,587,46,11,13,15,2,3,2,5,30,0.1151,0.2872,0.2539,0.1867,0.0636,3.6433,0.0633,0.1418,0.3526,0.1244,$131.49,$131.49,$99.00,$99.00,$159.00,$159.00,3,2,12
3811688,4,2,0,0,0,0,96,10,9,10,10,10,9,4,1,0,3,House,2,2,1,1,0,25,1,0,58,9,1.07,1000,4,229,275,12,11,2,8,,,,,15,0.099,0.7471,0.633,0.6662,0.0198,0.2821,0.3125,0.2213,0.8817,0.2431,$74.44,$74.44,$52.00,$52.00,$84.00,$84.00,4,3,14
3812797,0,2,0,0,0,0,100,10,10,10,10,10,10,0,,0,1,House,1,1,1,1,100,50,1,50,5,10,0.11,962,4,278,20,3,,5,1,,,,1,6,0.5594,1.8095,1.3064,0.4362,0.1708,2.8359,0.2681,0.2754,1.5393,0.1708,$73.49,$73.49,$53.00,$53.00,$105.00,$105.00,4,3,9
3816460,0,1,0,0,0,0,85,10,10,10,9,9,9,3,1,0,3,Apartment,1,1,1,1,,,1,0,8,9,0.16,1000,4,338,1000,25,7,7,34,,3,1,4,21,0.0225,0.3691,0.4058,0.21,0.1509,2.1892,0.1507,0.0483,0.7271,0.1509,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,3,1,8
3817080,3,2,0,0,0,0,91,9,8,10,10,10,9,3,1,0,3,House,2,1,1,1,100,35,1,25,17,9,0.32,415,4,121,,,,,,,,,,2,0.5997,1.1861,0.7471,1.2505,0.4013,6.3679,0.5744,1.8375,1.7723,0.6096,$60.24,$60.24,$50.00,$50.00,$67.00,$67.00,3,3,12
3821808,0,2,0,1,0,0,70,6,7,6,7,8,6,4,1,0,9,House,2,1,1,1,250,65,1,20,2,6,0.05,784,4,237,,29,8,8,39,,3,,4,24,0.1541,0.355,0.5609,0.1019,0.1392,2.0491,0.0179,0.1498,0.6025,0.2777,$76.00,$76.00,$76.00,$76.00,$76.00,$76.00,4,2,13
3821950,0,2,0,0,0,0,80,8,6,9,9,9,5,4,1,0,9,House,2,1,1,2,200,65,1,20,3,5,0.07,663,4,237,36,28,7,8,37,,3,,4,23,0.1518,0.323,0.5193,0.1305,0.1186,2.0969,0.0633,0.178,0.615,0.2616,$75.00,$75.00,$75.00,$75.00,$75.00,$75.00,4,2,13
3822015,0,1,0,0,0,0,45,6,7,9,8,9,5,4,1,0,9,House,1,1,1,1,0,65,1,25,4,5,0.09,656,4,238,152,27,7,7,35,,3,1,4,21,0.0501,0.3832,0.4335,0.2272,0.1808,2.1593,0.162,0.0671,0.7244,0.1808,$60.70,$60.70,$55.00,$55.00,$75.00,$75.00,4,2,13
3822053,0,2,0,0,0,0,94,9,9,10,10,10,9,4,1,0,9,House,2,1,1,1,250,65,1,20,7,9,0.14,1000,4,310,,26,7,7,35,,3,1,4,21,0.0506,0.3851,0.4336,0.226,0.1815,2.1588,0.1627,0.0659,0.7259,0.1815,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,4,2,13
3827715,3,3,1,1,0,0,98,10,10,10,10,10,10,0,,0,1,Apartment,4,1,1,2,400,20,2,10,50,10,0.93,1000,4,228,573,57,13,21,45,1,3,2,5,42,0.0964,0.1728,0.4221,0.3108,0.0744,3.2505,0.0743,0.0587,0.2047,0.123,$109.21,$109.21,$100.00,$100.00,$114.00,$114.00,4,3,15
3834148,4,3,1,0,0,0,100,10,10,10,10,10,10,0,,0,1,Apartment,4,1,1,2,,,1,0,1,10,0.04,181,4,181,,6,11,4,13,,8,6,,13,0.0742,0.1073,0.2229,0.7865,0.106,1.9688,0.1164,0.2203,1.4177,0.106,$159.81,$159.81,$58.00,$58.00,$211.00,$211.00,3,2,11
3847797,0,3,1,0,0,0,99,10,10,10,10,10,10,3,0.94,0,56,House,6,2,3,3,0,150,4,0,34,10,0.63,1000,4,90,90,13,12,4,,1,5,,3,8,0.1651,0.2125,0.6985,0.4286,0.2318,1.0644,0.2047,0.5189,0.408,0.2318,$332.12,$332.12,$325.00,$325.00,$350.00,$350.00,4,2,12
3850599,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,3,2,2,2,2500,,1,25,0,,,1000,4,174,1004,38,14,4,18,1,,2,5,22,0.1957,0.5953,0.1065,0.1318,0.0537,3.3541,0.0931,0.2863,0.1668,0.2246,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,3,2,10
3851703,0,2,0,0,0,0,98,10,9,10,10,9,10,2,1,1,5,House,1,1,1,1,0,35,1,20,11,10,0.21,1000,4,235,444,13,2,5,4,,,,3,12,0.1156,0.6577,1.4839,0.1426,0.1257,5.527,0.1606,0.2042,0.6471,0.1257,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,3,1,9
3852458,3,3,0,0,0,0,99,10,10,10,10,10,10,4,1,1,2,Guest suite,2,1,0,1,0,40,2,100,80,10,1.69,1000,4,157,1002,3,3,1,,1,,,1,8,0.2305,1.1675,0.822,0.1817,0.0626,4.9721,0.1102,1.9488,0.4897,0.2255,$113.25,$113.25,$99.00,$99.00,$125.00,$125.00,4,2,10
3860981,0,3,0,0,0,0,98,10,10,10,10,10,10,1,0,0,3,House,2,1,1,1,500,60,1,30,11,10,0.23,153,4,153,,2,3,1,,,,2,1,4,0.3144,1.2751,0.378,0.3097,0.3012,4.6087,0.4659,2.0294,1.0787,0.4361,$145.00,$145.00,$145.00,$145.00,$145.00,$145.00,3,2,10
3861766,0,3,1,1,0,1,99,10,10,10,10,10,10,4,1,1,3,Apartment,2,1,1,1,300,65,2,25,127,10,2.34,1000,4,333,771,22,15,6,,,3,9,4,19,0.1405,0.3075,0.1223,0.269,0.0862,3.2244,0.0176,0.5449,0.6526,0.2556,$145.00,$145.00,$145.00,$145.00,$145.00,$145.00,4,2,12
3870439,0,3,1,0,0,0,90,9,9,10,10,10,9,0,,0,1,Apartment,4,1,1,2,350,30,2,9,136,9,3.04,1000,4,239,467,,2,2,,,4,,,3,0.266,0.168,0.6066,0.762,0.347,4.9691,0.889,1.248,1.2356,0.347,$98.11,$98.11,$84.00,$84.00,$106.00,$106.00,3,3,13
3873605,4,3,1,0,0,0,100,10,10,10,10,10,10,0,,0,1,Apartment,2,1,0,1,,20,1,0,4,10,0.09,1000,4,250,140,18,7,8,42,,5,1,1,14,0.2681,0.2438,0.336,0.4787,0.0924,1.8278,0.1376,0.0836,1.1153,0.1373,$119.00,$119.00,$119.00,$119.00,$119.00,$119.00,3,1,11
3874273,0,2,1,0,0,0,94,10,10,9,10,10,9,4,1,0,41,Bed and breakfast,2,1,1,1,,,1,0,10,9,0.19,1000,4,384,209,35,13,5,32,,3,3,3,25,0.1326,0.1321,0.2868,0.2422,0.0286,2.7975,0.0474,0.1518,0.678,0.1501,$107.51,$107.51,$85.00,$85.00,$110.00,$110.00,3,1,8
3876165,4,3,1,0,0,0,95,10,10,10,10,9,10,3,1,0,1,Apartment,2,1,1,2,,50,1,0,40,10,0.97,1000,4,269,239,35,10,16,43,2,2,,6,33,0.1947,0.4048,0.8327,0.2431,0.0467,1.6318,0.0467,0.0379,0.2775,0.1443,$110.63,$110.63,$110.00,$110.00,$118.00,$118.00,4,1,9
3876576,0,3,1,0,0,0,94,10,10,10,9,10,10,4,0.93,0,2,Guest suite,2,1,1,1,0,40,1,10,129,10,2.37,1000,4,,,24,12,8,19,,1,1,1,20,0.1589,0.4939,0.2091,0.1854,0.1224,0.7084,0.026,0.1559,0.5537,0.1663,$95.71,$95.71,$80.00,$80.00,$111.00,$111.00,4,2,12
3877951,0,2,0,0,0,0,100,10,10,10,10,10,10,0,,0,1,Condominium,1,1,1,1,200,60,1,35,3,10,0.12,1000,4,291,175,43,15,10,56,1,3,2,4,24,0.1104,0.338,0.3907,0.1228,0.1243,3.05,0.1022,0.0697,0.2513,0.1243,$115.19,$115.19,$115.00,$115.00,$120.00,$120.00,2,1,11
3884901,4,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,4,House,2,2,1,1,129,35,1,0,0,,,80,4,80,,7,11,2,,,4,1,,5,0.1169,0.2638,0.4664,0.5707,0.2647,0.9369,0.1762,0.6832,0.6308,0.2647,$129.00,$129.00,$129.00,$129.00,$129.00,$129.00,4,1,11
3886521,3,3,1,0,0,0,100,10,10,10,10,10,10,0,,0,1,Condominium,6,2,3,4,300,150,1,0,39,10,0.84,1000,4,246,144,25,12,10,5,,4,2,3,25,0.0237,0.3119,0.3656,0.4815,0.0807,0.9043,0.0585,0.4369,0.6058,0.2252,$228.36,$228.36,$175.00,$175.00,$259.00,$259.00,4,3,14
3888627,0,3,1,1,0,0,89,9,9,10,10,10,9,2,1,0,4,Apartment,3,1,0,1,0,25,2,25,59,9,1.18,583,4,133,,7,10,3,,,4,,1,7,0.0738,0.2712,0.5414,0.478,0.2799,1.0228,0.2035,0.667,0.5705,0.2799,$118.04,$118.04,$95.00,$95.00,$132.00,$132.00,2,1,7
3890435,4,2,0,0,1,0,80,9,6,10,10,9,9,0,,,,Apartment,2,1,1,1,,,1,0,2,9,0.05,1000,4,217,34,32,3,9,22,,3,1,,27,0.1708,0.0967,0.254,0.5527,0.0545,3.6226,0.0266,0.047,0.5349,0.1401,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,4,1,13
3897112,0,3,1,0,0,0,99,10,10,10,10,9,10,4,1,1,2,Apartment,4,1,1,2,,36,1,0,63,10,1.19,1000,4,195,120,33,8,17,36,2,2,,5,36,0.0932,0.2861,0.7111,0.2425,0.0623,1.5111,0.103,0.1604,0.2425,0.0623,$197.67,$197.67,$150.00,$150.00,$200.00,$200.00,4,2,11
3898306,0,3,1,0,0,0,95,10,10,10,10,10,9,4,0.92,0,53,Apartment,5,1,1,4,200,120,3,15,66,9,1.25,1000,4,241,423,23,14,13,21,2,5,4,6,30,0.0584,0.0549,0.2119,0.1311,0.0631,2.0844,0.0627,0.0932,0.1724,0.0631,$213.06,$213.06,$159.00,$159.00,$449.00,$449.00,4,2,12
3906300,4,3,1,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,3,1,1,2,,25,2,10,1,,0.02,1000,4,98,185,30,7,11,41,1,,2,5,21,0.0872,0.528,0.1572,0.0955,0.0324,2.8831,0.0331,0.0285,0.4855,0.0324,$133.12,$133.12,$85.00,$85.00,$135.00,$135.00,4,1,9
3907276,3,3,1,0,0,0,97,10,10,10,10,10,9,4,1,1,3,Apartment,2,1,1,2,250,100,1,0,22,9,0.42,1000,4,422,602,21,15,4,,,3,9,3,17,0.0894,0.2548,0.0787,0.2924,0.1191,3.223,0.0375,0.5908,0.6933,0.2475,$196.01,$196.01,$187.00,$187.00,$200.00,$200.00,4,2,14
3907660,0,3,1,0,0,0,88,10,9,10,9,10,9,0,,0,1,Apartment,4,1,1,2,,,1,0,9,9,0.39,338,4,338,133,37,9,16,13,,6,2,3,37,0.1279,0.4173,0.285,0.088,0.0874,3.7225,0.0304,0.1298,0.5975,0.1293,$250.00,$250.00,$250.00,$250.00,$250.00,$250.00,3,1,9
3912498,0,3,0,0,0,0,94,9,9,10,10,9,9,4,1,0,6,Apartment,5,1,0,3,100,50,1,15,17,9,0.35,1000,4,486,109,24,1,30,38,,,,5,55,0.3218,0.8256,0.7695,0.1747,0.1528,1.7535,0.0764,0.0267,0.9147,0.1617,$82.30,$82.30,$60.00,$60.00,$97.00,$97.00,3,1,9
3914048,4,3,0,0,0,0,94,9,8,10,9,9,9,0,,0,1,Apartment,3,1,1,1,,25,1,10,9,9,0.17,1000,4,250,,32,4,10,19,,3,1,2,28,0.1711,0.2329,0.3825,0.4378,0.0256,3.7862,0.063,0.1162,0.5254,0.0256,$275.00,$275.00,$275.00,$275.00,$275.00,$275.00,2,2,9
3915431,3,3,1,0,0,0,98,10,10,10,10,10,10,3,1,0,1,Apartment,3,1,1,1,175,75,2,25,36,10,0.66,1000,4,490,,15,12,3,,,3,8,2,14,0.1038,0.2255,0.1106,0.3143,0.0574,3.4197,0.0542,0.7608,0.7626,0.1935,$101.62,$101.62,$100.00,$100.00,$105.00,$105.00,3,2,14
3917682,3,3,1,0,0,0,91,9,9,10,9,10,9,4,1,0,2,House,3,1,1,2,0,10,2,15,350,9,6.49,1000,4,151,,36,11,5,38,,6,3,4,27,0.1059,0.0499,0.2552,0.2828,0.0711,2.758,0.0433,0.1298,0.6942,0.2227,$105.78,$105.78,$65.00,$65.00,$121.00,$121.00,2,1,8
