id,cancel_pol,room_cat,Family_Friendly,Pets_Allowed,Smoking_Allowed,Events_Allowed,rev_rating,rev_acc,rev_clean,rev_check,rev_comm,rev_loc,rev_val,host_responsetime,host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_value,reviews_per_month,len_desc,len_summary,len_rules,NearbyArson,NearbyAssault,NearbyBikeShare,NearbyClassASexOffenders,NearbyGunShots,NearbyHomicide,NearbyMetros,NearbyMuseums,NearbySexCrime,NearbySexOffenders,Closest_BikeShare,Closest_Metro,Closest_Museum,Closest_SexCrime,Closest_SexOffender,Closest_Arson,Closest_Assault,Closest_GunShot,Closest_Homicide,Closest_ClassA_SexOffender,AvgNightlyPrice,AvgNightlyAdjusted_price,MinNightlyprice,MinNightlyAdjusted_price,MaxNightlyprice,MaxNightlyAdjusted_price,Basic_Amenities,deluxe_amenities,Total_Amenities
174808,4,2,0,0,0,0,98,10,10,10,10,9,10,0,0,0,3,2,1,1,1,0,0,0,1,10,23,10,0.67,629,236,0,0,35,4,23,147,1,3,2,2,46,0.05,0.34,0.15,0.34,0.06,0.83,0.04,0.07,0.16,0.09,75,75,75,75,75,75,2,3,12
175581,0,3,1,0,0,0,94,10,9,10,10,9,9,0,0,0,1,2,1,1,1,0,100,75,2,0,122,9,1.34,1006,0,18,0,20,4,2,6,1,2,0,3,10,0.13,0.15,0.67,0.14,0.08,1.12,0.12,0.04,0.2,0.28,122.38,122.38,120,120,135,135,3,2,11
175608,0,3,1,0,0,0,86,9,9,10,9,10,9,4,0.97,0,6,4,1,2,2,0,400,95,5,25,156,9,1.74,1000,0,86,0,13,13,12,29,2,6,2,6,27,0.05,0.18,0.39,0.24,0.02,2.17,0.03,0.1,0.1,0.02,101.98,101.98,70,70,119,119,4,2,10
181078,3,3,1,1,0,0,96,10,10,10,10,9,9,0,0,1,1,4,2,2,2,1350,950,135,2,100,68,9,0.77,1000,380,741,0,28,11,3,8,1,0,3,3,18,0.09,0.65,0.17,0.03,0.06,3.4,0.06,0.4,0.29,0.16,262.82,262.82,250,250,295,295,4,3,16
181455,0,3,0,0,0,0,100,10,10,10,10,10,10,4,1,0,2,1,1,1,1,600,0,50,1,0,19,10,0.34,709,237,0,0,5,5,1,0,0,4,0,2,2,0.3,0.4,0.87,0.26,0.43,6.62,0.27,2.87,1.82,0.43,80,80,80,80,80,80,2,2,9
184144,3,3,0,0,0,0,95,10,9,10,10,10,10,3,1,0,1,1,1,1,1,0,1000,100,1,0,7,10,0.08,917,77,503,0,18,13,3,0,0,3,9,2,16,0.08,0.15,0.11,0.22,0.07,3.32,0.11,0.73,0.69,0.3,140,140,140,140,140,140,4,2,9
195344,3,3,0,0,0,0,95,10,9,9,10,10,10,4,1,1,1,4,2,1,2,0,200,79,2,15,341,10,3.75,1004,0,433,0,37,17,57,28,2,11,8,6,112,0.07,0.25,0.18,0.1,0.05,1.69,0.05,0.25,0.3,0.05,148.5,148.5,107,107,151,151,3,2,10
196429,0,3,1,1,0,0,80,8,7,10,10,9,8,2,1,0,1,3,1,0,2,0,100,60,2,25,4,8,0.06,1000,308,48,0,8,3,8,0,0,2,0,1,16,0.21,0.38,1.85,0.4,0.17,5.48,0.04,0.52,0.92,0.17,109.82,109.82,89,89,133,133,2,2,10
198685,0,2,0,1,0,0,94,9,9,10,10,9,9,2,0.9,0,3,2,2,1,1,0,0,10,1,20,116,9,1.28,990,190,474,0,13,1,11,13,0,0,0,1,19,0.39,0.54,0.51,0.2,0.2,3.09,0.31,0.31,0.87,0.35,58.04,58.04,40,40,70,70,4,2,13
198761,3,2,0,0,0,0,96,10,9,10,10,9,9,2,1,1,2,1,1,1,1,0,500,100,1,0,35,9,0.38,1000,206,0,0,33,9,12,52,3,2,0,6,30,0.14,0.4,0.8,0.08,0.02,1.6,0.08,0.08,0.15,0.02,72.11,72.11,40,40,75,75,4,3,8
201116,3,3,0,1,0,0,89,10,9,10,10,10,9,4,1,0,1,2,1,1,2,0,0,0,2,20,138,9,1.53,1000,0,0,0,7,2,7,0,0,2,0,1,10,0.26,0.23,1.89,0.38,0.22,5.69,0.14,0.62,1.06,0.22,90,90,90,90,90,90,4,2,8
205809,3,3,1,0,0,0,98,10,10,10,10,10,10,2,1,0,1,6,3,3,2,0,500,99,4,49,12,10,0.13,1000,274,223,0,25,3,9,50,2,0,0,2,26,0.19,1.15,1.28,0.43,0.05,4.77,0.09,0.04,0.17,0.09,195.54,195.54,105,105,199,199,2,2,11
211986,0,2,0,0,0,0,85,9,9,9,10,10,9,4,1,0,7,3,1,1,2,0,0,50,2,50,5,9,0.09,1000,411,0,0,12,11,2,0,0,3,8,1,10,0.09,0.21,0.15,0.31,0.07,3.46,0.13,0.83,0.79,0.2,269,269,269,269,269,269,3,2,9
223203,3,2,0,0,0,0,100,10,10,10,10,10,10,4,1,0,4,2,1,1,1,0,300,125,1,50,4,10,0.04,1000,0,152,0,0,0,2,0,0,0,0,0,2,0.58,1.73,2.04,1.17,0.23,7.22,0.56,1.81,2.12,0.23,82,82,70,70,90,90,3,2,11
223922,3,3,1,1,0,1,93,9,9,10,10,9,9,3,1,0,5,4,2,1,1,0,0,25,2,25,109,9,1.21,1000,243,1000,0,0,0,0,0,0,0,1,0,0,0.71,0.87,0.38,0.7,0.57,4.61,0.75,0.77,1.34,0.62,109,109,109,109,109,109,4,4,17
243075,0,3,1,1,0,1,98,10,10,10,10,10,10,0,0,0,2,1,1,2,2,1300,250,11,2,20,34,10,0.38,1000,237,238,0,13,11,3,0,0,2,6,2,12,0.2,0.48,0.27,0.35,0.11,3.57,0.09,0.72,0.59,0.11,120,120,120,120,120,120,4,3,16
246413,3,3,1,0,0,0,97,10,10,10,9,9,9,4,1,0,2,3,1,1,2,0,149,0,2,15,339,9,4.06,1000,249,1000,0,23,7,8,6,1,5,0,5,20,0.17,0.25,1.12,0.26,0.07,0.71,0.1,0.22,0.32,0.12,76.76,76.76,49,49,83,83,3,1,11
251615,4,2,0,0,0,0,100,10,10,10,10,10,10,4,1,0,4,2,2,1,1,0,300,125,1,50,1,10,0.13,91,0,96,0,1,0,2,0,0,0,0,0,2,0.61,1.64,1.97,1.08,0.14,7.12,0.47,1.72,2.03,0.14,82.52,82.52,70,70,90,90,3,2,11
251619,3,2,0,0,0,0,93,10,9,10,10,9,9,4,1,0,4,2,2,1,1,0,300,125,1,50,6,9,0.08,675,247,96,0,0,0,2,0,0,0,0,0,2,0.55,1.71,2.05,1.15,0.23,7.21,0.53,1.81,2.12,0.23,74.87,74.87,70,70,78,78,3,2,11
252300,3,2,0,0,0,0,91,10,10,9,10,7,9,0,0,0,2,2,1,1,2,0,300,60,1,25,7,9,0.13,1000,246,413,0,48,3,22,154,3,2,2,2,42,0.3,0.48,0.34,0.12,0.06,0.79,0,0.05,0.22,0.07,84.42,84.42,69,69,95,95,3,4,14
262629,3,2,0,0,0,0,97,9,9,10,10,9,10,3,1,0,1,2,1,1,1,0,250,35,1,15,29,10,0.33,1000,264,53,0,4,0,4,0,0,0,0,0,6,0.58,0.9,1.8,0.76,0.27,5.08,0.27,0.97,1.33,0.27,60,60,60,60,60,60,4,4,16
266852,4,2,1,0,0,0,96,10,10,10,10,10,10,4,1,1,3,2,1,1,1,0,0,20,2,25,631,10,7.17,1004,491,230,1,42,10,11,40,0,0,0,1,26,0.13,0.79,0.76,0.5,0.17,0.13,0.03,0.12,0.56,0.22,75.96,75.96,62,62,84,84,4,1,10
274737,3,3,0,0,0,0,99,10,10,10,10,10,9,3,1,1,1,1,1,1,1,1500,0,100,1,0,26,9,0.31,1000,317,93,0,2,3,0,0,0,0,1,1,4,0.21,1.2,0.39,0.42,0.2,4.63,0.37,1.99,0.99,0.54,115.04,115.04,89,89,131,131,3,4,13
276193,3,2,1,0,0,0,95,9,9,10,10,10,9,4,1,0,6,1,1,1,1,0,0,10,1,0,66,9,1.76,1000,465,770,0,43,13,10,56,1,3,3,4,24,0.08,0.35,0.4,0.13,0.12,3.04,0.07,0.07,0.27,0.12,58.99,58.99,55,55,69,69,2,2,11
279120,3,3,0,1,0,0,84,9,8,10,10,8,9,3,1,1,3,4,1,2,2,0,200,30,2,20,11,9,0.13,1002,239,1030,0,17,6,14,18,0,1,0,0,23,0.1,0.45,0.68,0.55,0.08,1.54,0.1,0.18,0.55,0.25,160,160,160,160,160,160,4,3,10
281806,3,3,1,1,0,0,88,9,10,10,10,10,9,4,1,0,2,6,2,3,4,1400,650,100,4,20,9,9,0.16,1000,241,0,0,27,16,3,15,0,2,4,3,20,0.14,0.35,0.17,0.08,0.06,3,0.06,0.25,0.57,0.22,290.31,290.31,275,275,302,302,4,3,13
284165,0,3,0,0,0,0,92,9,9,10,10,9,9,4,1,1,4,4,1,1,2,0,150,75,2,15,68,9,0.79,1000,0,0,0,26,7,6,40,0,4,2,4,19,0.16,0.23,0.42,0.19,0.09,2.19,0.14,0.16,0.58,0.22,99,99,99,99,99,99,4,2,11
286083,4,3,1,1,0,0,96,10,9,10,10,9,9,3,1,0,1,6,1,1,1,0,500,100,2,35,54,9,0.64,1002,235,95,0,39,9,13,9,2,3,2,5,28,0.06,0.36,0.2,0.1,0.07,3.74,0.02,0.06,0.44,0.07,142.82,142.82,115,115,145,145,4,2,14
290001,3,3,0,0,0,0,96,10,10,10,10,10,10,3,1,1,1,4,1,2,2,0,100,50,1,0,115,10,1.37,1000,0,149,0,21,15,14,24,1,8,3,5,30,0.09,0.34,0.21,0.27,0.05,2.4,0.07,0.12,0.32,0.05,161.53,161.53,150,150,200,200,3,1,9
296196,3,3,1,0,0,0,98,10,10,10,10,10,10,4,1,0,1,4,1,1,1,0,150,0,1,0,45,10,0.53,957,1,0,0,21,17,3,12,0,2,6,3,20,0.14,0.38,0.06,0.07,0.16,2.94,0.11,0.34,0.68,0.16,146.53,146.53,99,99,149,149,4,3,12
299030,4,2,1,0,1,0,97,10,10,10,10,9,10,3,1,0,2,2,2,1,1,0,0,0,2,25,17,10,0.21,1000,0,139,0,4,2,3,0,0,0,0,2,5,0.4,0.7,1.92,0.14,0.16,6.38,0.14,1.05,1.46,0.16,88.13,88.13,85,85,95,95,4,4,15
303370,3,3,0,1,0,0,94,10,9,10,9,9,9,0,0,0,2,3,1,1,1,770,250,60,2,0,31,9,0.38,1002,244,284,0,17,11,3,0,1,0,2,2,16,0.08,0.52,0.36,0.18,0.15,3.55,0.1,0.59,0.42,0.15,110,110,110,110,110,110,4,2,14
303694,0,3,1,0,0,0,97,10,10,10,10,10,10,3,1,1,1,4,1,1,2,0,125,39,2,25,134,10,1.59,1000,272,207,0,8,2,7,15,2,0,1,1,12,0.46,0.54,0.27,0.23,0.16,3.64,0.25,0.16,0.33,0.16,104.24,104.24,84,84,116,116,3,2,12
303723,0,3,1,0,0,0,95,10,10,10,10,10,10,4,1,0,1,2,1,1,1,0,100,50,2,20,136,10,2.79,1000,245,520,0,34,10,4,44,0,6,1,5,22,0.05,0.03,0.01,0.4,0.13,2.55,0.07,0.1,0.63,0.29,119.61,119.61,76,76,140,140,4,2,13
304188,3,2,0,0,0,0,96,10,9,10,10,10,10,4,1,1,3,2,2,1,1,0,175,25,1,25,365,10,4.29,1000,249,813,0,47,15,10,59,1,5,3,4,26,0.14,0.38,0.41,0.07,0.08,3.01,0.11,0.04,0.29,0.08,52.89,52.89,40,40,83,83,4,2,12
305783,3,2,0,0,0,0,80,10,10,10,10,7,8,0,0,0,2,2,1,1,2,0,300,60,1,25,2,8,0.03,1009,172,656,0,47,1,13,121,4,0,0,2,26,0.15,0.61,0.51,0.26,0.15,0.86,0.09,0.01,0.17,0.15,84.25,84.25,69,69,95,95,3,4,14
306465,0,3,1,0,0,0,94,9,10,9,10,10,9,4,1,0,7,4,1,1,3,0,500,50,2,50,14,9,0.17,1000,194,0,0,22,13,4,0,0,3,8,1,17,0.02,0.1,0.09,0.2,0.07,3.37,0.07,0.82,0.67,0.31,325,325,325,325,325,325,4,1,10
313405,4,2,0,0,0,0,84,9,9,10,10,8,8,3,1,0,2,3,1,1,1,0,0,0,2,25,6,8,0.07,1000,0,101,0,4,2,3,0,0,0,0,2,5,0.45,0.72,1.84,0.18,0.09,6.35,0.18,1,1.41,0.09,81.46,81.46,80,80,89,89,3,2,7
316270,3,3,1,0,0,0,95,10,10,10,10,10,10,4,1,0,2,6,1,1,3,0,200,50,2,15,178,10,2.12,1000,0,1000,0,13,2,6,20,1,3,2,1,16,0.38,0.32,0.42,0.47,0.07,3.5,0.06,0.01,0.47,0.18,103.18,103.18,60,60,125,125,4,2,14
321642,4,3,1,1,0,0,94,10,9,10,10,10,9,2,1,1,1,4,1,1,2,0,200,50,1,0,135,9,1.65,1000,192,1000,0,13,11,4,0,1,6,0,3,9,0.14,0.24,0.67,0.39,0.23,1.1,0.22,0.5,0.38,0.23,140,140,140,140,140,140,4,2,11
322546,0,3,1,0,0,0,91,10,9,9,8,9,9,1,0,0,2,6,4,3,3,3700,250,200,4,100,2,9,0.03,735,180,0,0,40,20,57,15,1,17,10,7,109,0.04,0.15,0.1,0.15,0.04,1.76,0.04,0.34,0.37,0.04,600,600,600,600,600,600,4,3,9
326938,0,2,0,0,0,0,95,9,10,10,10,10,9,2,0.8,0,7,2,1,1,1,0,0,105,2,40,21,9,0.26,1000,249,551,0,2,2,0,0,0,0,1,1,4,0.19,1.2,0.43,0.45,0.18,4.66,0.33,2,0.95,0.52,139,139,139,139,139,139,4,2,12
339208,3,3,1,0,0,0,94,9,9,10,10,8,10,4,1,1,1,6,1,2,2,0,0,40,1,15,105,10,1.24,1010,92,118,0,37,1,20,120,3,2,0,1,30,0.16,0.16,2.43,0.22,0.09,0.98,0.08,0.05,0.18,0.09,73.68,73.68,60,60,81,81,3,2,12
350687,3,3,0,0,0,0,97,10,10,10,10,10,10,4,1,1,1,4,1,1,2,0,250,100,1,0,31,10,0.37,1000,496,926,0,48,7,19,23,0,6,2,3,40,0.23,0.33,0.32,0.2,0.06,3.6,0.09,0.03,0.54,0.1,106.25,106.25,70,70,166,166,3,1,11
353262,0,3,0,0,1,0,100,10,10,10,10,10,10,3,0.8,0,3,4,1,0,2,0,0,50,1,0,1,10,0.02,651,479,121,0,25,13,4,0,1,0,3,3,19,0.1,0.5,0.25,0.18,0.11,3.42,0.1,0.53,0.45,0.24,80,80,80,80,80,80,4,3,12
355527,0,3,1,0,0,0,95,10,10,10,10,10,9,4,1,0,1,3,1,1,2,0,200,70,2,15,125,9,1.48,1000,497,1000,0,6,8,3,0,0,4,2,1,7,0.08,0.12,0.43,0.43,0.42,1.12,0.35,0.71,0.69,0.42,143.9,143.9,72,72,175,175,3,2,13
373462,3,3,1,0,0,0,92,9,9,10,10,9,9,4,1,0,2,6,2,3,3,0,299,50,3,25,144,9,1.76,1000,462,1000,0,21,6,7,7,1,5,0,5,22,0.25,0.26,1.03,0.23,0.09,0.8,0.16,0.3,0.22,0.12,185.33,185.33,109,109,229,229,3,1,11
382111,3,3,1,0,0,0,96,10,10,10,10,10,10,4,1,1,2,4,1,1,2,0,100,80,1,0,212,10,2.54,1000,0,1000,0,4,11,2,5,0,2,0,0,12,0.03,0.4,0.51,0.98,0.14,0.52,0.25,0.33,0.84,0.14,170.92,170.92,115,115,175,175,4,2,12
383780,4,3,0,0,0,0,97,10,10,10,10,10,10,0,0,0,1,2,1,1,1,0,2200,0,2,0,15,10,0.18,1004,212,0,0,32,18,8,2,0,3,10,3,24,0.07,0.41,0.14,0.24,0.07,2.91,0.07,0.42,0.53,0.07,72,72,72,72,72,72,4,1,10
407014,3,3,1,0,0,0,93,10,9,10,10,10,9,4,1,0,3,6,1,1,3,1100,0,70,3,15,379,9,4.66,1000,421,631,0,23,10,8,37,2,7,1,2,22,0.14,0.16,0.45,0.33,0.13,2.12,0.08,0.04,0.22,0.13,151.93,151.93,119,119,283,283,3,2,12
409582,3,3,1,1,0,0,98,10,10,10,10,10,10,4,1,1,4,5,1,1,3,0,400,45,4,15,448,10,5.38,1000,208,0,0,25,10,4,6,1,4,0,0,9,0.11,0.14,0.68,0.54,0.16,0.91,0.06,0.31,0.34,0.16,185.83,185.83,106,106,188,188,4,3,14
416371,3,2,0,0,0,0,98,10,10,10,10,10,10,4,1,1,2,2,2,1,1,0,0,20,1,25,120,10,1.44,1000,241,608,0,30,19,14,1,1,7,9,6,34,0.08,0.4,0.12,0.35,0.16,2.81,0.14,0.39,0.39,0.19,158.31,158.31,140,140,243,243,4,2,12
423149,0,3,0,0,0,0,93,9,9,10,10,9,9,4,1,1,4,4,1,1,1,0,150,75,2,15,54,9,0.66,1000,0,0,0,26,9,6,47,0,4,1,4,20,0.14,0.2,0.42,0.15,0.02,2.15,0.08,0.12,0.51,0.18,99,99,99,99,99,99,4,2,10
427825,4,3,1,0,0,0,88,10,9,9,9,8,9,2,1,1,1,2,1,2,2,950,500,120,2,25,13,9,0.18,1000,205,335,0,18,4,5,23,0,0,1,4,12,0.18,0.55,0.36,0.04,0.02,2.24,0.04,0.12,0.88,0.04,143.11,143.11,125,125,156,156,4,3,12
437005,0,2,0,0,0,0,98,10,10,10,10,9,10,3,1,0,2,2,2,1,1,0,0,0,1,7,91,10,1.1,1000,0,630,0,55,5,25,170,3,3,2,3,52,0.2,0.35,0.22,0.19,0.03,0.8,0.05,0.04,0.14,0.17,55,55,55,55,55,55,3,2,12
437362,4,3,1,0,0,0,100,10,10,10,10,10,10,4,1,1,3,6,2,3,3,0,500,100,1,0,5,10,0.06,1000,239,737,1,37,12,9,32,0,0,0,0,23,0.04,0.76,0.81,0.58,0.08,0.06,0.08,0.02,0.64,0.29,232.93,232.93,137,137,288,288,4,1,11
442605,3,2,0,0,0,0,99,10,10,10,10,9,10,0,0,0,1,1,1,1,1,1100,225,25,1,0,54,10,0.68,1004,278,717,0,25,3,12,28,1,3,0,2,25,0.15,0.36,0.51,0.41,0.07,3.77,0.15,0.04,0.27,0.07,65.07,65.07,60,60,75,75,3,2,9
446125,4,2,0,0,0,0,98,9,10,10,10,10,10,2,0.6,0,1,1,2,1,1,0,0,25,1,0,52,10,0.63,1004,0,0,0,39,24,25,3,1,18,10,8,52,0.06,0.22,0.16,0.22,0.04,2.12,0.12,0.4,0.48,0.04,67,67,67,67,67,67,4,3,13
450790,3,2,1,0,0,0,97,10,10,10,10,10,10,3,1,1,2,2,1,1,1,0,0,15,1,20,115,10,1.43,1000,234,690,0,8,2,7,2,0,1,0,1,16,0.2,0.5,1.8,0.43,0.08,5.37,0.17,0.44,0.83,0.16,35,35,35,35,35,35,3,2,8
451854,3,1,0,0,0,0,92,9,9,10,10,10,9,4,1,0,1,1,1,1,1,0,100,0,1,0,138,9,1.68,1002,0,130,0,54,11,18,39,1,6,2,2,40,0.06,0.29,0.33,0.28,0.09,3.31,0.21,0.09,0.37,0.09,33.26,33.26,25,25,42,42,4,2,11
453159,0,3,1,0,0,0,98,10,10,10,10,10,10,4,1,1,1,5,2,2,3,0,100,112,4,15,230,10,2.86,1000,0,197,0,21,4,3,6,1,2,0,3,11,0.05,0.06,0.71,0.16,0.11,1.03,0.1,0.11,0.16,0.22,158.7,158.7,79,79,165,165,3,2,11
453315,3,3,0,0,0,0,97,10,10,10,10,10,10,4,1,1,1,2,1,1,1,0,0,0,1,0,696,10,8.47,1000,250,758,1,39,10,9,35,0,0,0,0,22,0.05,0.72,0.84,0.53,0.09,0.04,0.05,0.06,0.59,0.23,92.23,92.23,74,74,119,119,4,4,14
464177,3,3,0,0,0,0,99,10,10,10,10,10,9,4,1,1,1,2,1,1,1,0,250,125,1,25,53,9,0.65,1000,95,0,0,0,4,1,0,0,2,1,0,1,0.12,0.28,0.17,0.69,0.28,4.39,0.82,0.89,0.98,0.28,173.19,173.19,111,111,235,235,4,2,13
473810,0,3,1,1,1,0,92,9,8,9,9,9,9,4,1,0,1,4,1,1,1,0,0,0,2,20,68,9,0.84,1000,0,1000,0,5,6,3,11,0,6,7,0,7,0.09,0.01,0.05,0.65,0.23,1.7,0.15,0.38,1.24,0.31,150,150,150,150,150,150,3,5,15
489773,0,3,1,0,0,0,97,10,10,10,10,9,9,4,1,1,4,6,2,2,2,0,300,95,4,25,43,9,0.57,1000,220,0,0,28,7,7,38,0,3,2,4,21,0.1,0.31,0.47,0.18,0.14,2.15,0.12,0.13,0.64,0.2,239.25,239.25,225,225,275,275,4,2,11
501623,0,3,0,1,0,0,100,10,10,10,10,10,10,0,0,0,1,2,2,2,2,0,750,150,2,25,2,10,0.05,1000,372,0,0,11,3,3,4,1,0,0,3,12,0.21,1.05,1.08,0.37,0.11,5.54,0.1,0.24,0.44,0.32,98,98,98,98,98,98,4,3,11
501809,3,2,0,0,0,0,98,10,10,10,10,10,10,4,1,1,4,2,1,1,1,0,200,40,1,20,28,10,0.42,1000,277,216,0,28,13,9,52,2,5,1,2,23,0.12,0.14,0.39,0.25,0.03,2.15,0.11,0.04,0.34,0.03,72,72,72,72,72,72,3,1,10
519159,0,3,1,0,0,1,96,10,10,10,10,10,9,3,1,1,2,7,2,3,4,0,1000,200,6,100,21,9,0.26,1000,245,502,0,36,15,4,34,0,6,3,2,26,0.14,0.12,0.24,0.19,0.08,2.68,0.1,0.03,0.65,0.18,491.42,471.16,490,466,500,490,2,2,11
525213,3,2,0,0,0,0,98,10,10,10,10,10,9,2,0.77,0,2,2,1,1,1,0,0,30,1,20,11,9,0.14,1000,496,515,0,0,3,2,0,0,6,0,0,3,0.24,0.15,0.55,0.87,0.36,4.93,0.95,1.18,1.34,0.37,86.33,86.33,59,59,103,103,4,3,15
525672,3,3,0,0,0,0,97,10,10,10,10,9,10,3,1,1,2,4,1,1,1,0,250,85,2,0,168,10,2.1,1034,248,104,0,23,8,3,7,2,4,0,1,13,0.11,0.19,0.68,0.36,0.03,0.93,0.04,0.1,0.33,0.03,119.88,119.88,99,99,135,135,3,2,12
538598,3,3,0,0,0,0,100,10,10,10,10,10,10,3,1,0,1,5,2,2,2,0,0,0,2,10,3,10,0.09,1000,427,50,0,16,14,4,6,0,0,1,1,20,0.1,0.53,0.5,0.46,0.09,0.61,0.1,0.32,0.81,0.23,117.91,117.91,85,85,134,134,4,2,11
542144,3,3,1,0,0,0,99,10,10,10,10,10,10,3,1,1,1,2,1,1,1,0,500,75,2,30,21,10,0.33,1000,447,466,0,9,12,2,4,0,2,0,0,9,0.13,0.24,0.59,0.82,0.22,0.64,0.11,0.35,0.67,0.22,126.42,126.42,125,125,130,130,4,2,11
546586,0,3,1,0,0,0,97,10,10,10,10,10,10,4,1,0,1,7,2,3,4,0,150,59,4,20,14,10,0.18,1000,220,124,0,10,12,7,0,1,5,0,3,15,0.15,0.25,0.5,0.18,0.05,1.32,0.01,0.53,0.32,0.05,192.05,192.05,164,164,206,206,4,2,12
555749,0,3,1,0,0,0,98,10,10,10,10,10,10,4,1,1,2,6,2,3,4,1800,0,150,5,25,24,10,0.3,1000,324,125,0,24,14,7,15,0,4,4,4,25,0.05,0.34,0.24,0.06,0.06,2.69,0.09,0.18,0.61,0.13,300,300,300,300,300,300,4,4,15
556729,0,2,0,1,1,0,89,10,9,10,9,9,9,2,0.9,0,3,2,2,1,1,0,0,10,2,20,116,9,1.47,1000,186,0,0,18,5,8,24,0,0,2,2,18,0.26,0.56,0.37,0.31,0.12,2.97,0.04,0.05,0.73,0.12,60.24,60.24,45,45,70,70,4,2,11
560341,0,2,0,0,0,0,94,9,9,10,10,9,9,3,1,0,5,2,1,1,1,0,0,25,1,25,22,9,0.28,1000,195,1000,0,0,0,0,0,0,0,1,0,1,0.59,0.95,0.49,0.58,0.49,4.51,0.64,0.66,1.23,0.51,59,59,59,59,59,59,4,4,15
561697,0,3,1,0,0,0,96,10,10,10,10,9,10,4,1,1,3,6,1,1,4,0,100,60,2,30,236,10,2.96,1000,0,0,0,35,9,16,40,2,2,0,6,34,0.15,0.35,0.78,0.23,0.06,1.57,0.06,0.1,0.24,0.11,95.79,95.79,56,56,111,111,4,2,12
565533,3,3,0,0,0,0,90,9,10,10,9,10,9,4,1,0,28,2,1,0,1,0,0,100,1,0,10,9,0.16,1002,0,121,0,0,4,0,0,0,2,1,0,0,0.1,0.03,0.41,0.59,0.53,4.08,0.53,0.8,0.73,0.53,113.38,113.38,99,99,115,115,4,3,13
565553,3,3,0,0,0,0,97,10,10,10,10,10,10,4,1,0,28,2,1,0,1,0,0,150,1,0,13,10,0.31,730,242,121,0,10,14,6,0,0,2,2,4,15,0.07,0.19,0.43,0.06,0.06,3.63,0.02,1.54,0.89,0.06,124.54,124.54,95,95,129,129,4,3,13
566968,0,2,0,0,0,0,82,8,8,9,9,10,9,4,1,0,2,2,1,1,1,0,0,0,1,20,85,9,1.12,1000,248,1000,0,28,8,9,40,0,3,0,5,27,0.12,0.39,0.61,0.08,0.18,1.98,0.04,0.09,0.54,0.22,53.9,53.9,35,35,63,63,4,2,12
581620,0,1,0,0,0,0,89,9,10,9,9,9,9,3,1,0,3,1,1,1,1,0,0,0,1,0,25,9,0.32,1000,324,1000,0,24,7,7,31,0,2,1,4,21,0.02,0.39,0.38,0.19,0.14,2.21,0.14,0.02,0.76,0.14,33,33,33,33,33,33,3,1,9
584885,3,3,0,0,0,0,84,9,8,10,9,9,8,4,1,0,28,2,1,0,1,0,0,150,1,0,11,8,0.21,655,227,121,0,13,19,6,0,0,4,4,4,19,0.1,0.16,0.33,0.17,0.13,3.47,0.06,1.29,0.66,0.18,123.25,123.25,92,92,129,129,4,2,12
586981,3,2,0,0,0,0,97,10,10,10,10,10,10,4,1,1,3,2,2,1,1,0,175,25,1,25,338,10,4.28,1000,262,813,0,51,15,9,59,1,6,2,4,26,0.2,0.42,0.39,0.07,0.02,3,0.13,0.07,0.32,0.02,59.34,59.34,45,45,94,94,4,2,12
594394,0,2,0,0,0,0,93,10,9,10,10,9,9,3,1,1,4,1,1,1,1,0,0,10,1,0,34,9,0.51,1000,0,0,0,2,1,1,0,0,0,0,1,6,0.35,1.35,0.66,0.46,0.31,4.9,0.23,2.15,0.78,0.31,67.13,67.13,65,65,69,69,3,1,10
594405,0,2,0,0,0,0,84,8,7,10,10,10,9,3,1,1,4,2,1,1,1,0,0,10,1,10,6,9,0.08,1000,0,0,0,2,1,1,0,0,0,0,0,4,0.44,1.44,0.63,0.52,0.35,4.95,0.33,2.24,0.83,0.35,65,65,65,65,65,65,3,1,9
597862,3,2,1,0,0,0,94,9,9,10,9,9,9,0,0,0,1,1,1,1,1,0,500,35,1,10,10,9,0.16,1000,423,254,0,23,7,3,8,1,2,0,3,11,0.1,0.11,0.75,0.29,0.03,0.9,0.06,0.05,0.24,0.12,44.07,44.07,44,44,48,48,3,1,10
606184,0,2,1,1,1,0,82,8,8,9,9,9,9,0,0,0,4,1,1,1,1,0,0,25,1,0,12,9,0.16,402,0,156,0,4,1,6,0,0,1,0,0,13,0.49,0.5,0.92,0.6,0.06,3.74,0.16,0.67,1.17,0.16,75,75,75,75,75,75,4,3,11
609042,0,3,1,1,0,0,100,10,10,10,9,9,9,0,0,0,1,1,1,1,1,0,300,50,1,10,3,9,0.05,813,50,0,0,56,13,6,41,2,5,2,5,27,0.12,0.42,0.26,0.13,0.02,3.13,0.01,0.04,0.32,0.08,122.85,122.85,120,120,130,130,3,1,6
610655,3,3,1,1,0,0,92,9,9,10,10,8,9,0,0,0,1,4,1,1,1,0,150,0,3,25,154,9,1.97,1000,135,96,0,23,3,9,49,1,0,0,2,25,0.16,1.11,1.25,0.46,0.08,4.75,0.06,0,0.19,0.12,79.38,79.38,79,79,100,100,4,2,12
